date,cityid,engagement,badges,break_engagement,break_badges
2019-10-27,48,-0.618,-0.743,.,.
2019-1-13,49,0.047,0.0443,.,.
2019-1-20,49,-0.0122,-0.0565,.,.
2019-1-27,49,-0.0423,-0.119,.,.
2019-2-3,49,0.0118,0.151,.,.
2019-2-10,49,0.0201,0.188,.,.
2019-2-17,49,0.012,0.13,.,.
2019-2-24,49,-0.0721,0.0139,.,.
2019-3-3,49,0.0183,0.276,.,.
2019-3-10,49,-0.014,0.201,.,.
2019-3-17,49,-0.115,0.124,.,.
2019-3-24,49,-0.184,-0.0395,.,.
2019-3-31,49,-0.408,-0.316,.,.
2019-4-7,49,-0.0245,0.141,.,.
2019-4-14,49,-0.0501,0.174,.,.
2019-4-21,49,-0.128,0.12,.,.
2019-4-28,49,-0.189,-0.0287,.,.
2019-5-5,49,-0.16,-0.0475,.,.
2019-5-12,49,.,.,-0.216,-0.159
2019-5-19,49,.,.,-0.208,-0.185
2019-5-26,49,.,.,-0.352,-0.274
2019-6-2,49,.,.,-0.752,-0.833
2019-6-9,49,.,.,-0.919,-0.954
2019-6-16,49,.,.,-0.971,-0.983
2019-6-23,49,.,.,-0.982,-0.987
2019-6-30,49,.,.,-0.982,-0.988
2019-7-7,49,.,.,-0.993,-0.992
2019-7-14,49,.,.,-0.99,-0.982
2019-7-21,49,.,.,-0.993,-0.985
2019-7-28,49,.,.,-0.993,-0.987
2019-8-4,49,.,.,-0.988,-0.987
2019-8-11,49,.,.,-0.984,-0.983
2019-8-18,49,.,.,-0.939,-0.942
2019-8-25,49,.,.,-0.87,-0.873
2019-9-1,49,.,.,-0.709,-0.779
2019-9-8,49,.,.,-0.414,-0.544
2019-9-15,49,.,.,-0.124,-0.148
2019-9-22,49,0.0179,0.0222,.,.
2019-9-29,49,0.0632,0.105,.,.
2019-10-6,49,0.0562,0.101,.,.
2019-10-13,49,-0.0936,-0.122,.,.
2019-10-20,49,0.0333,0.0369,.,.
2019-10-27,49,-0.116,-0.157,.,.
2019-1-13,50,0.0764,0.0722,.,.
2019-1-20,50,-0.0802,-0.101,.,.
2019-1-27,50,-0.0286,-0.0909,.,.
2019-2-3,50,0.0127,0.0996,.,.
2019-2-10,50,-0.114,-0.143,.,.
2019-2-17,50,-0.101,-0.0921,.,.
2019-2-24,50,-0.0705,-0.0557,.,.
2019-3-3,50,-0.0289,0.00889,.,.
2019-3-10,50,-0.00337,0.186,.,.
2019-3-17,50,0.0742,0.179,.,.
2019-3-24,50,0.0092,0.0962,.,.
2019-3-31,50,-0.281,-0.258,.,.
2019-4-7,50,-0.0208,0.0439,.,.
2019-4-14,50,0.0877,0.233,.,.
2019-4-21,50,0.0167,0.253,.,.
2019-4-28,50,0.0227,0.115,.,.
2019-5-5,50,-0.0583,0.187,.,.
2019-5-12,50,.,.,-0.104,-0.049
2019-5-19,50,.,.,-0.307,-0.262
2019-5-26,50,.,.,-0.351,-0.348
2019-6-2,50,.,.,-0.552,-0.6
2019-6-9,50,.,.,-0.848,-0.89
2019-6-16,50,.,.,-0.964,-0.954
2019-6-23,50,.,.,-0.968,-0.961
2019-6-30,50,.,.,-0.988,-0.99
2019-7-7,50,.,.,-0.989,-0.99
2019-7-14,50,.,.,-0.992,-0.984
2019-7-21,50,.,.,-0.994,-0.988
2019-7-28,50,.,.,-0.995,-0.994
2019-8-4,50,.,.,-0.994,-0.99
2019-8-11,50,.,.,-0.991,-0.991
2019-8-18,50,.,.,-0.98,-0.981
2019-8-25,50,.,.,-0.538,-0.765
2019-9-1,50,.,.,-0.152,-0.218
2019-9-8,50,.,.,-0.144,-0.221
2019-9-15,50,.,.,-0.0573,-0.0263
2019-9-22,50,-0.066,0.0133,.,.
2019-9-29,50,-0.0599,-0.132,.,.
2019-10-6,50,-0.0314,-0.0533,.,.
2019-10-13,50,0.0151,-0.0229,.,.
2019-10-20,50,-0.175,-0.333,.,.
2019-10-27,50,-0.0461,-0.137,.,.
2019-1-13,51,.,.,.,.
2019-1-20,51,.,.,.,.
2019-1-27,51,.,.,.,.
2019-2-3,51,.,.,.,.
2019-2-10,51,.,.,.,.
2019-2-17,51,.,.,.,.
2019-2-24,51,.,.,.,.
2019-3-3,51,.,.,.,.
2019-3-10,51,.,.,.,.
2019-3-17,51,.,.,.,.
2019-3-24,51,.,.,.,.
2019-3-31,51,.,.,.,.
2019-4-7,51,.,.,.,.
2019-4-14,51,.,.,.,.
2019-4-21,51,.,.,.,.
2019-4-28,51,.,.,.,.
2019-5-5,51,.,.,.,.
2019-5-12,51,.,.,.,.
2019-5-19,51,.,.,.,.
2019-5-26,51,.,.,.,.
2019-6-2,51,.,.,.,.
2019-6-9,51,.,.,.,.
2019-6-16,51,.,.,.,.
2019-6-23,51,.,.,.,.
2019-6-30,51,.,.,.,.
2019-7-7,51,.,.,.,.
2019-7-14,51,.,.,.,.
2019-7-21,51,.,.,.,.
2019-7-28,51,.,.,.,.
2019-8-4,51,.,.,.,.
2019-8-11,51,.,.,.,.
2019-8-18,51,.,.,.,.
2019-8-25,51,.,.,.,.
2019-9-1,51,.,.,.,.
2019-9-8,51,.,.,.,.
2019-9-15,51,.,.,.,.
2019-9-22,51,.,.,.,.
2019-9-29,51,.,.,.,.
2019-10-6,51,.,.,.,.
2019-10-13,51,.,.,.,.
2019-10-20,51,.,.,.,.
2019-10-27,51,.,.,.,.
2019-1-13,52,-0.0264,-0.0711,.,.
2019-1-20,52,0.067,0.0515,.,.
2019-1-27,52,-0.0851,-0.131,.,.
2019-2-3,52,0.105,0.155,.,.
2019-2-10,52,0.121,0.282,.,.
2019-2-17,52,-0.000113,0.0928,.,.
2019-2-24,52,0.00584,0.0994,.,.
2019-3-3,52,0.0656,0.278,.,.
2019-3-10,52,-0.0359,-0.0132,.,.
2019-3-17,52,-0.227,-0.358,.,.
2019-3-24,52,-0.583,-0.636,.,.
2019-3-31,52,-0.743,-0.782,.,.
2019-4-7,52,-0.175,-0.204,.,.
2019-4-14,52,-0.323,-0.34,.,.
2019-4-21,52,-0.269,-0.248,.,.
2019-4-28,52,-0.158,-0.0692,.,.
2019-5-5,52,-0.129,-0.0626,.,.
2019-5-12,52,.,.,-0.123,-0.0672
2019-5-19,52,.,.,-0.199,-0.259
2019-5-26,52,.,.,-0.642,-0.722
2019-6-2,52,.,.,-0.952,-0.968
2019-6-9,52,.,.,-0.975,-0.987
2019-6-16,52,.,.,-0.988,-0.994
2019-6-23,52,.,.,-0.994,-0.996
2019-6-30,52,.,.,-0.993,-0.998
2019-7-7,52,.,.,-0.991,-0.997
2019-7-14,52,.,.,-0.994,-0.997
2019-7-21,52,.,.,-0.995,-0.999
2019-7-28,52,.,.,-0.992,-0.997
2019-8-4,52,.,.,-0.965,-0.994
2019-8-11,52,.,.,-0.764,-0.861
2019-8-18,52,.,.,-0.394,-0.476
2019-8-25,52,.,.,-0.223,-0.285
2019-9-1,52,.,.,-0.151,-0.283
2019-9-8,52,.,.,-0.153,-0.223
2019-9-15,52,.,.,-0.101,-0.0871
2019-9-22,52,-0.0295,-0.0344,.,.
2019-9-29,52,-0.0344,0.0334,.,.
2019-10-6,52,-0.021,0.0154,.,.
2019-10-13,52,-0.173,-0.303,.,.
2019-10-20,52,-0.607,-0.69,.,.
2019-10-27,52,-0.567,-0.659,.,.
2019-1-13,53,0.0347,0.093,.,.
2019-1-20,53,0.000602,-0.038,.,.
2019-1-27,53,-0.055,-0.128,.,.
2019-2-3,53,0.0498,0.0624,.,.
2019-2-10,53,0.022,0.0788,.,.
2019-2-17,53,-0.0179,0.0781,.,.
2019-2-24,53,-0.0622,0.00182,.,.
2019-3-3,53,-0.0181,0.0987,.,.
2019-3-10,53,-0.0993,-0.188,.,.
2019-3-17,53,-0.207,-0.373,.,.
2019-3-24,53,-0.51,-0.61,.,.
2019-3-31,53,-0.145,-0.109,.,.
2019-4-7,53,-0.202,-0.136,.,.
2019-4-14,53,-0.235,-0.118,.,.
2019-4-21,53,-0.16,-0.0437,.,.
2019-4-28,53,-0.215,-0.118,.,.
2019-5-5,53,-0.22,-0.088,.,.
2019-5-12,53,.,.,-0.206,-0.0323
2019-5-19,53,.,.,-0.346,-0.263
2019-5-26,53,.,.,-0.946,-0.971
2019-6-2,53,.,.,-0.99,-0.996
2019-6-9,53,.,.,-0.991,-0.995
2019-6-16,53,.,.,-0.995,-0.998
2019-6-23,53,.,.,-0.996,-0.997
2019-6-30,53,.,.,-0.996,-0.998
2019-7-7,53,.,.,-0.997,-0.999
2019-7-14,53,.,.,-0.998,-0.999
2019-7-21,53,.,.,-0.996,-0.999
2019-7-28,53,.,.,-0.983,-0.995
2019-8-4,53,.,.,-0.995,-0.998
2019-8-11,53,.,.,-0.909,-0.979
2019-8-18,53,.,.,-0.897,-0.914
2019-8-25,53,.,.,-0.801,-0.868
2019-9-1,53,.,.,-0.492,-0.645
2019-9-8,53,.,.,-0.318,-0.406
2019-9-15,53,.,.,-0.19,-0.148
2019-9-22,53,-0.0839,-0.0531,.,.
2019-9-29,53,-0.0313,-0.0205,.,.
2019-10-6,53,-0.0435,-0.0772,.,.
2019-10-13,53,0.0216,-0.139,.,.
2019-10-20,53,-0.348,-0.532,.,.
2019-10-27,53,-0.0409,-0.185,.,.
2020-1-12,1,-0.0231,-0.0132,.,.
2020-1-19,1,0.166,0.0667,.,.
2020-1-26,1,0.13,0.0338,.,.
2020-2-2,1,0.222,0.251,.,.
2020-2-9,1,0.213,0.301,.,.
2020-2-16,1,0.126,0.0991,.,.
2020-2-23,1,0.133,0.0939,.,.
2020-3-1,1,0.221,0.336,.,.
2020-3-8,1,0.192,0.347,.,.
2020-3-15,1,0.294,0.452,.,.
2020-3-22,1,-0.162,0.249,.,.
2020-3-29,1,-0.143,0.347,.,.
2020-4-5,1,-0.0601,0.344,.,.
2020-4-12,1,-0.0417,0.393,.,.
2020-4-19,1,0.119,0.6,.,.
2020-4-26,1,0.151,0.69,.,.
2020-5-3,1,0.111,0.66,.,.
2020-5-10,1,.,.,0.0565,0.556
2020-5-17,1,.,.,-0.0179,0.363
2020-5-24,1,.,.,-0.0377,0.446
2020-5-31,1,.,.,-0.217,0.12
2020-6-7,1,.,.,-0.392,-0.0693
2020-6-14,1,.,.,-0.661,-0.534
2020-6-21,1,.,.,-0.907,-0.894
2020-6-28,1,.,.,-0.946,-0.938
2020-7-5,1,.,.,-0.96,-0.958
2020-7-12,1,.,.,-0.907,-0.935
2020-7-19,1,.,.,-0.929,.
2020-7-26,1,.,.,-0.938,.
2020-8-2,1,.,.,-0.945,.
2020-8-9,1,.,.,-0.909,.
2020-8-16,1,.,.,-0.706,.
2020-8-23,1,.,.,-0.151,-0.411
2020-8-30,1,.,.,0.33,0.338
2020-9-6,1,.,.,0.458,0.565
2020-9-13,1,.,.,0.445,0.577
2020-9-20,1,0.511,0.736,.,.
2020-9-27,1,0.491,0.78,.,.
2020-10-4,1,0.446,0.681,.,.
2020-10-11,1,0.416,0.687,.,.
2020-10-18,1,0.409,0.652,.,.
2020-10-25,1,0.392,0.664,.,.
2020-1-12,2,0.0602,0.148,.,.
2020-1-19,2,0.0201,-0.0294,.,.
2020-1-26,2,-0.0543,-0.116,.,.
2020-2-2,2,-0.00922,0.0162,.,.
2020-2-9,2,-0.0211,-0.00835,.,.
2020-2-16,2,-0.0934,-0.122,.,.
2020-2-23,2,-0.372,-0.417,.,.
2020-3-1,2,-0.0197,-0.022,.,.
2020-3-8,2,0.013,0.0632,.,.
2020-3-15,2,0.145,0.256,.,.
2020-3-22,2,0.219,0.567,.,.
2020-3-29,2,0.479,0.823,.,.
2020-4-5,2,0.373,0.703,.,.
2020-4-12,2,0.239,0.496,.,.
2020-4-19,2,0.083,0.371,.,.
2020-4-26,2,0.291,0.581,.,.
2020-5-3,2,0.296,0.584,.,.
2020-5-10,2,.,.,0.212,0.504
2020-5-17,2,.,.,0.223,0.47
2020-5-24,2,.,.,0.246,0.529
2020-5-31,2,.,.,0.161,0.387
2020-6-7,2,.,.,0.163,0.431
2020-6-14,2,.,.,0.103,0.4
2020-6-21,2,.,.,-0.0704,0.159
2020-6-28,2,.,.,-0.462,-0.134
2020-7-5,2,.,.,-0.826,-0.766
2020-7-12,2,.,.,-0.787,-0.729
2020-7-19,2,.,.,-0.819,.
2020-7-26,2,.,.,-0.84,.
2020-8-2,2,.,.,-0.85,.
2020-8-9,2,.,.,-0.845,.
2020-8-16,2,.,.,-0.856,.
2020-8-23,2,.,.,-0.84,-0.786
2020-8-30,2,.,.,-0.818,-0.811
2020-9-6,2,.,.,-0.796,-0.846
2020-9-13,2,.,.,-0.665,-0.777
2020-9-20,2,-0.373,-0.626,.,.
2020-9-27,2,-0.0938,-0.199,.,.
2020-10-4,2,-0.0236,-0.0367,.,.
2020-10-11,2,-0.0432,-0.00558,.,.
2020-10-18,2,-0.0629,-0.0499,.,.
2020-10-25,2,-0.0789,-0.0933,.,.
2020-1-12,3,0.0478,0.107,.,.
2020-1-19,3,0.0186,0.00875,.,.
2020-1-26,3,-0.0499,-0.134,.,.
2020-2-2,3,0.00173,0.0137,.,.
2020-2-9,3,0.0732,0.113,.,.
2020-2-16,3,0.0495,0.0676,.,.
2020-2-23,3,0.0501,0.0338,.,.
2020-3-1,3,0.0777,0.223,.,.
2020-3-8,3,0.0713,0.193,.,.
2020-3-15,3,0.066,0.247,.,.
2020-3-22,3,-0.212,0.0364,.,.
2020-3-29,3,-0.397,-0.119,.,.
2020-4-5,3,-0.149,0.194,.,.
2020-4-12,3,-0.182,0.0929,.,.
2020-4-19,3,-0.0637,0.33,.,.
2020-4-26,3,-0.0417,0.421,.,.
2020-5-3,3,-0.0692,0.355,.,.
2020-5-10,3,.,.,-0.123,0.242
2020-5-17,3,.,.,-0.173,0.108
2020-5-24,3,.,.,-0.198,0.166
2020-5-31,3,.,.,-0.427,-0.257
2020-6-7,3,.,.,-0.604,-0.428
2020-6-14,3,.,.,-0.731,-0.636
2020-6-21,3,.,.,-0.903,-0.903
2020-6-28,3,.,.,-0.961,-0.957
2020-7-5,3,.,.,-0.97,-0.961
2020-7-12,3,.,.,-0.936,-0.942
2020-7-19,3,.,.,-0.955,.
2020-7-26,3,.,.,-0.961,.
2020-8-2,3,.,.,-0.961,.
2020-8-9,3,.,.,-0.968,.
2020-8-16,3,.,.,-0.968,.
2020-8-23,3,.,.,-0.85,-0.944
2020-8-30,3,.,.,-0.54,-0.721
2020-9-6,3,.,.,-0.36,-0.51
2020-9-13,3,.,.,-0.0657,-0.191
2020-9-20,3,0.0398,0.172,.,.
2020-9-27,3,0.0692,0.25,.,.
2020-10-4,3,0.0811,0.214,.,.
2020-10-11,3,-0.00732,0.075,.,.
2020-10-18,3,-0.0395,-0.0886,.,.
2020-10-25,3,-0.0241,-0.051,.,.
2020-1-12,4,-0.0751,-0.0874,.,.
2020-1-19,4,0.0782,-0.0082,.,.
2020-1-26,4,-0.0687,-0.0421,.,.
2020-2-2,4,0.116,0.219,.,.
2020-2-9,4,0.0144,0.287,.,.
2020-2-16,4,0.0717,0.315,.,.
2020-2-23,4,0.0147,0.285,.,.
2020-3-1,4,-0.0369,0.114,.,.
2020-3-8,4,-0.0559,-0.0654,.,.
2020-3-15,4,-0.183,-0.0403,.,.
2020-3-22,4,-0.572,-0.443,.,.
2020-3-29,4,-0.259,0.0477,.,.
2020-4-5,4,-0.0753,0.527,.,.
2020-4-12,4,0.0318,0.599,.,.
2020-4-19,4,0.000514,0.517,.,.
2020-4-26,4,-0.152,0.19,.,.
2020-5-3,4,-0.248,0.178,.,.
2020-5-10,4,.,.,-0.316,-0.112
2020-5-17,4,.,.,-0.354,-0.229
2020-5-24,4,.,.,-0.48,-0.313
2020-5-31,4,.,.,-0.588,-0.472
2020-6-7,4,.,.,-0.853,-0.851
2020-6-14,4,.,.,-0.92,-0.919
2020-6-21,4,.,.,-0.924,-0.931
2020-6-28,4,.,.,-0.949,-0.917
2020-7-5,4,.,.,-0.954,-0.914
2020-7-12,4,.,.,-0.931,-0.896
2020-7-19,4,.,.,-0.945,.
2020-7-26,4,.,.,-0.951,.
2020-8-2,4,.,.,-0.947,.
2020-8-9,4,.,.,-0.962,.
2020-8-16,4,.,.,-0.953,.
2020-8-23,4,.,.,-0.832,-0.812
2020-8-30,4,.,.,-0.782,-0.887
2020-9-6,4,.,.,-0.621,-0.778
2020-9-13,4,.,.,-0.402,-0.399
2020-9-20,4,-0.363,-0.214,.,.
2020-9-27,4,-0.374,-0.144,.,.
2020-10-4,4,-0.374,-0.192,.,.
2020-10-11,4,-0.531,-0.416,.,.
2020-10-18,4,-0.789,-0.83,.,.
2020-10-25,4,-0.763,-0.778,.,.
2020-1-12,5,0.029,0.105,.,.
2020-1-19,5,0.00862,0.00474,.,.
2020-1-26,5,-0.0439,-0.141,.,.
2020-2-2,5,0.0228,0.0578,.,.
2020-2-9,5,0.0471,0.168,.,.
2020-2-16,5,0.0222,0.0983,.,.
2020-2-23,5,0.00446,-0.00372,.,.
2020-3-1,5,0.0131,0.125,.,.
2020-3-8,5,-0.0427,-0.0147,.,.
2020-3-15,5,-0.467,-0.396,.,.
2020-3-22,5,-0.707,-0.622,.,.
2020-3-29,5,-0.525,-0.354,.,.
2020-4-5,5,-0.301,0.0146,.,.
2020-4-12,5,-0.252,0.0127,.,.
2020-4-19,5,-0.234,0.0895,.,.
2020-4-26,5,-0.245,0.0797,.,.
2020-5-3,5,-0.289,0.0517,.,.
2020-5-10,5,.,.,-0.333,-0.0413
2020-5-17,5,.,.,-0.441,-0.264
2020-5-24,5,.,.,-0.68,-0.607
2020-5-31,5,.,.,-0.941,-0.922
2020-6-7,5,.,.,-0.941,-0.919
2020-6-14,5,.,.,-0.949,-0.926
2020-6-21,5,.,.,-0.953,-0.939
2020-6-28,5,.,.,-0.954,-0.922
2020-7-5,5,.,.,-0.955,-0.923
2020-7-12,5,.,.,-0.95,-0.91
2020-7-19,5,.,.,-0.965,.
2020-7-26,5,.,.,-0.965,.
2020-8-2,5,.,.,-0.937,.
2020-8-9,5,.,.,-0.64,.
2020-8-16,5,.,.,-0.352,.
2020-8-23,5,.,.,-0.258,-0.12
2020-8-30,5,.,.,-0.266,-0.128
2020-9-6,5,.,.,-0.254,-0.136
2020-9-13,5,.,.,-0.282,-0.293
2020-9-20,5,-0.252,-0.176,.,.
2020-9-27,5,-0.274,-0.213,.,.
2020-10-4,5,-0.422,-0.44,.,.
2020-10-11,5,-0.494,-0.497,.,.
2020-10-18,5,-0.322,-0.41,.,.
2020-10-25,5,-0.286,-0.353,.,.
2020-1-12,6,-0.0332,-0.0804,.,.
2020-1-19,6,0.0153,0.0369,.,.
2020-1-26,6,-0.0289,-0.112,.,.
2020-2-2,6,0.154,0.193,.,.
2020-2-9,6,0.163,0.302,.,.
2020-2-16,6,0.0861,0.115,.,.
2020-2-23,6,0.00645,0.0321,.,.
2020-3-1,6,0.164,0.362,.,.
2020-3-8,6,0.117,0.313,.,.
2020-3-15,6,0.148,0.324,.,.
2020-3-22,6,-0.36,-0.126,.,.
2020-3-29,6,-0.402,-0.113,.,.
2020-4-5,6,-0.399,-0.167,.,.
2020-4-12,6,-0.242,0.0323,.,.
2020-4-19,6,0.0327,0.441,.,.
2020-4-26,6,0.128,0.637,.,.
2020-5-3,6,0.15,0.68,.,.
2020-5-10,6,.,.,0.152,0.653
2020-5-17,6,.,.,0.0539,0.417
2020-5-24,6,.,.,0.00016,0.439
2020-5-31,6,.,.,-0.291,-0.126
2020-6-7,6,.,.,-0.545,-0.373
2020-6-14,6,.,.,-0.791,-0.758
2020-6-21,6,.,.,-0.876,-0.841
2020-6-28,6,.,.,-0.935,-0.909
2020-7-5,6,.,.,-0.939,-0.92
2020-7-12,6,.,.,-0.894,-0.906
2020-7-19,6,.,.,-0.919,.
2020-7-26,6,.,.,-0.95,.
2020-8-2,6,.,.,-0.929,.
2020-8-9,6,.,.,-0.913,.
2020-8-16,6,.,.,-0.88,.
2020-8-23,6,.,.,-0.788,-0.876
2020-8-30,6,.,.,-0.133,-0.453
2020-9-6,6,.,.,0.305,0.408
2020-9-13,6,.,.,0.35,0.528
2020-9-20,6,0.503,0.926,.,.
2020-9-27,6,0.5,0.928,.,.
2020-10-4,6,0.492,0.927,.,.
2020-10-11,6,0.398,0.743,.,.
2020-10-18,6,0.46,0.83,.,.
2020-10-25,6,0.459,0.857,.,.
2020-1-12,7,-0.0396,-0.196,.,.
2020-1-19,7,0.0551,-0.0555,.,.
2020-1-26,7,-0.0227,-0.0895,.,.
2020-2-2,7,0.176,0.38,.,.
2020-2-9,7,0.145,0.341,.,.
2020-2-16,7,0.23,0.471,.,.
2020-2-23,7,0.0916,0.106,.,.
2020-3-1,7,0.139,0.0168,.,.
2020-3-8,7,-0.154,-0.179,.,.
2020-3-15,7,-0.442,-0.3,.,.
2020-3-22,7,-0.129,0.62,.,.
2020-3-29,7,-0.0228,0.876,.,.
2020-4-5,7,-0.012,0.885,.,.
2020-4-12,7,-0.188,0.581,.,.
2020-4-19,7,-0.187,0.675,.,.
2020-4-26,7,-0.163,0.537,.,.
2020-5-3,7,-0.169,0.657,.,.
2020-5-10,7,.,.,-0.185,0.629
2020-5-17,7,.,.,-0.322,0.162
2020-5-24,7,.,.,-0.598,-0.36
2020-5-31,7,.,.,-0.859,-0.813
2020-6-7,7,.,.,-0.9,-0.854
2020-6-14,7,.,.,-0.918,-0.888
2020-6-21,7,.,.,-0.929,-0.916
2020-6-28,7,.,.,-0.94,-0.905
2020-7-5,7,.,.,-0.945,-0.943
2020-7-12,7,.,.,-0.929,-0.912
2020-7-19,7,.,.,-0.959,.
2020-7-26,7,.,.,-0.959,.
2020-8-2,7,.,.,-0.961,.
2020-8-9,7,.,.,-0.956,.
2020-8-16,7,.,.,-0.89,.
2020-8-23,7,.,.,-0.318,-0.2
2020-8-30,7,.,.,-0.101,-0.0673
2020-9-6,7,.,.,-0.166,0.167
2020-9-13,7,.,.,-0.226,0.0854
2020-9-20,7,-0.202,0.212,.,.
2020-9-27,7,-0.214,0.182,.,.
2020-10-4,7,-0.0454,0.245,.,.
2020-10-11,7,-0.0502,0.123,.,.
2020-10-18,7,-0.0886,0.0488,.,.
2020-10-25,7,-0.118,0.17,.,.
2020-1-12,8,0.0114,0.0723,.,.
2020-1-19,8,0.00052,-0.00408,.,.
2020-1-26,8,-0.0218,-0.114,.,.
2020-2-2,8,0.0306,0.0871,.,.
2020-2-9,8,0.000124,0.0438,.,.
2020-2-16,8,-0.00639,-0.012,.,.
2020-2-23,8,-0.0452,-0.147,.,.
2020-3-1,8,0.0179,0.0664,.,.
2020-3-8,8,-0.0338,0.0712,.,.
2020-3-15,8,-0.108,-0.0407,.,.
2020-3-22,8,-0.392,-0.224,.,.
2020-3-29,8,-0.239,0.0387,.,.
2020-4-5,8,-0.28,-0.102,.,.
2020-4-12,8,-0.595,-0.444,.,.
2020-4-19,8,-0.324,-0.152,.,.
2020-4-26,8,-0.283,-0.0766,.,.
2020-5-3,8,-0.342,-0.14,.,.
2020-5-10,8,.,.,-0.411,-0.219
2020-5-17,8,.,.,-0.501,-0.412
2020-5-24,8,.,.,-0.701,-0.717
2020-5-31,8,.,.,-0.917,-0.919
2020-6-7,8,.,.,-0.913,-0.903
2020-6-14,8,.,.,-0.922,-0.909
2020-6-21,8,.,.,-0.933,-0.929
2020-6-28,8,.,.,-0.96,-0.951
2020-7-5,8,.,.,-0.966,-0.965
2020-7-12,8,.,.,-0.938,-0.936
2020-7-19,8,.,.,-0.96,.
2020-7-26,8,.,.,-0.965,.
2020-8-2,8,.,.,-0.958,.
2020-8-9,8,.,.,-0.968,.
2020-8-16,8,.,.,-0.948,.
2020-8-23,8,.,.,-0.83,-0.975
2020-8-30,8,.,.,-0.218,-0.353
2020-9-6,8,.,.,0.15,0.194
2020-9-13,8,.,.,0.182,0.201
2020-9-20,8,0.268,0.457,.,.
2020-9-27,8,0.292,0.451,.,.
2020-10-4,8,0.232,0.375,.,.
2020-10-11,8,0.16,0.286,.,.
2020-10-18,8,0.119,0.07,.,.
2020-10-25,8,0.107,0.0863,.,.
2020-1-12,9,0.0673,0.177,.,.
2020-1-19,9,-0.225,-0.207,.,.
2020-1-26,9,0.105,0.0493,.,.
2020-2-2,9,0.159,0.155,.,.
2020-2-9,9,0.183,0.285,.,.
2020-2-16,9,0.107,0.197,.,.
2020-2-23,9,-0.214,-0.138,.,.
2020-3-1,9,0.186,0.354,.,.
2020-3-8,9,0.195,0.55,.,.
2020-3-15,9,0.374,0.823,.,.
2020-3-22,9,0.101,1.14,.,.
2020-3-29,9,0.429,1.63,.,.
2020-4-5,9,0.492,1.67,.,.
2020-4-12,9,0.457,1.49,.,.
2020-4-19,9,0.267,0.963,.,.
2020-4-26,9,0.609,1.31,.,.
2020-5-3,9,0.541,1.41,.,.
2020-5-10,9,.,.,0.465,1.28
2020-5-17,9,.,.,0.398,1.08
2020-5-24,9,.,.,0.405,1.19
2020-5-31,9,.,.,0.315,0.989
2020-6-7,9,.,.,0.358,1.2
2020-6-14,9,.,.,0.306,1.12
2020-6-21,9,.,.,0.0451,0.613
2020-6-28,9,.,.,-0.924,-0.888
2020-7-5,9,.,.,-0.935,-0.887
2020-7-12,9,.,.,-0.866,-0.881
2020-7-19,9,.,.,-0.881,.
2020-7-26,9,.,.,-0.887,.
2020-8-2,9,.,.,-0.899,.
2020-8-9,9,.,.,-0.926,.
2020-8-16,9,.,.,-0.962,.
2020-8-23,9,.,.,-0.963,-0.949
2020-8-30,9,.,.,-0.928,-0.966
2020-9-6,9,.,.,-0.17,-0.631
2020-9-13,9,.,.,0.189,0.28
2020-9-20,9,0.421,0.732,.,.
2020-9-27,9,0.398,0.822,.,.
2020-10-4,9,0.361,0.808,.,.
2020-10-11,9,0.312,0.704,.,.
2020-10-18,9,0.333,0.644,.,.
2020-10-25,9,0.247,0.43,.,.
2020-1-12,10,0.0741,0.00864,.,.
2020-1-19,10,0.218,0.236,.,.
2020-1-26,10,0.266,0.55,.,.
2020-2-2,10,-0.155,-0.243,.,.
2020-2-9,10,-0.276,-0.118,.,.
2020-2-16,10,-0.303,-0.403,.,.
2020-2-23,10,-0.316,-0.333,.,.
2020-3-1,10,-0.276,-0.121,.,.
2020-3-8,10,-0.132,0.143,.,.
2020-3-15,10,-0.987,-1,.,.
2020-3-22,10,-0.645,-0.563,.,.
2020-3-29,10,-0.509,-0.395,.,.
2020-4-5,10,-0.5,-0.374,.,.
2020-4-12,10,-0.539,-0.408,.,.
2020-4-19,10,-0.579,-0.408,.,.
2020-4-26,10,-0.579,-0.408,.,.
2020-5-3,10,-0.539,-0.387,.,.
2020-5-10,10,.,.,-0.566,-0.408
2020-5-17,10,.,.,-0.553,-0.0763
2020-5-24,10,.,.,-0.763,-0.0211
2020-5-31,10,.,.,-0.947,-0.54
2020-6-7,10,.,.,-0.974,-0.171
2020-6-14,10,.,.,-0.961,-0.135
2020-6-21,10,.,.,-0.908,-0.0826
2020-6-28,10,.,.,-0.958,-0.4
2020-7-5,10,.,.,-0.86,-0.439
2020-7-12,10,.,.,-0.86,-0.551
2020-7-19,10,.,.,-0.86,.
2020-8-2,10,.,.,0.6,.
2020-8-9,10,.,.,.,.
2020-8-23,10,.,.,1.5,3
2020-8-30,10,.,.,1.5,3
2020-9-6,10,.,.,1.5,3
2020-9-13,10,.,.,0.491,0.44
2020-9-20,10,0.956,0.975,.,.
2020-9-27,10,1.5,3,.,.
2020-10-4,10,1.5,3,.,.
2020-10-11,10,-0.286,-0.286,.,.
2020-10-18,10,-0.286,-0.286,.,.
2020-10-25,10,-0.167,-0.167,.,.
2020-1-12,11,0.0325,-0.0378,.,.
2020-1-19,11,0.0728,0.125,.,.
2020-1-26,11,-0.0174,-0.236,.,.
